molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID025190914,,,-0.071100159352421,,,-0.08705544223410001,-6.714289999999999,0.941935483870968,0.8492753623188409
CID025263079,,,-0.084870851447331,,,-0.116953677687936,-9.07143,0.875,0.892857142857143
CID025263084,,,-0.07654402431261201,,,-0.08970326273712499,-9.6,0.924050632911392,0.8456140350877192
CID025263085,,,-0.07857545985518402,,,-0.093625522718248,-8.84286,0.953002610966057,0.915897435897436
CID025263100,,,-0.08429858759354501,,,-0.09647623748738696,-4.31429,0.95,0.9146005509641872
CID025263102,,,-0.07455679262257901,,,-0.10406126335779001,-15.75,0.953488372093023,0.916030534351145
CID025263105,,,-0.085430581826144,,,-0.09095923530063803,informer,0.8875,0.841666666666667
CID025263108,informer,informer,informer,,,-0.10339732535001199,-5.14286,0.8085106382978721,0.882962962962963
CID042618144,informer,informer,informer,,,-0.096931875003592,-23.9029,0.951086956521739,0.970157068062827
CID044269265,,,-0.045217190843458,,,-0.093057305230985,-12.9143,0.91219512195122,0.906024096385542
CID044279444,,,-0.04358088523515998,,,-0.08530035479534698,-5.67143,0.833333333333333,0.943564356435644
CID044305551,,,-0.030134063772607994,,,-0.05689863315834999,-10.8286,0.941368078175896,0.911326860841424
CID044305594,,,-0.03940805182946801,,,-0.07061122509172002,-8.957139999999999,0.946107784431138,0.968156424581006
CID044305647,,,-0.028055198092472994,,,-0.06346827748105299,-8.35857,0.94392523364486,0.967613636363636
CID044305812,,,-0.028547456020735006,,,-0.057741540228335,-13.7,0.931818181818182,0.963106796116505
CID044305879,,,-0.03396677237592301,,,-0.06619974859404601,-8.27143,0.941747572815534,0.967052023121387
CID044305910,,,-0.03742341631547401,,,-0.054158007204413,-13.4143,0.526315789473684,0.923489932885906
CID044306199,,,-0.03450914149454699,,,-0.05828243033621397,-19.4714,0.0,0.910204081632653
CID044328896,,,-0.037707783158218995,,,-0.08777815602842497,-4.7285699999999995,0.923404255319149,0.960278745644599
CID044328970,,,-0.03744872258020599,,,-0.08590639736169302,-11.5714,0.897142857142857,0.954581673306773
CID044336137,,,-0.044211183394044,,,-0.073602098364214,-10.0714,0.9397993311036792,0.966470588235294
CID044336144,,,-0.043209600679689014,,,-0.08953179474550099,-12.4286,0.9532467532467528,0.9709183673469391
CID044397011,informer,informer,informer,,,-0.074187153063033,-5.98571,0.945945945945946,0.913274336283186
CID044397192,,,-0.02459431227812802,,,-0.058194451275852,-34.4229,0.944615384615385,0.912345679012346
CID044397230,,,-0.04232379806456201,,,-0.07876441463664598,-9.21857,0.9518716577540112,0.9153439153439152
CID044397393,,,-0.038146767862583,,,-0.07454787993315096,-3.61429,0.8448275862068969,0.945454545454545
CID044397687,,,-0.047370068726642,,,-0.08826851765782397,-3.38571,0.8636363636363641,0.8897435897435899
CID044433573,,,-0.051157939251774004,,,-0.089084527808934,-6.17143,0.9299610894941628,0.908960573476703
CID044479934,,,-0.04415849234804502,,,-0.09705292045059001,-18.6429,0.0,0.906976744186047
CID044525485,,,-0.04947604811973099,,,-0.13120420790597198,-6.35714,0.9325842696629209,0.9633440514469448
CID044525486,,,-0.05606229460560998,,,-0.13434943120646703,-16.1,0.795454545454545,0.88062015503876
CID044525920,,,-0.045378490300883007,,,-0.13196686274506597,-10.0714,0.861538461538462,0.94841628959276
CID044525921,,,-0.045854945116991994,,,-0.10717934367855897,-2.22857,0.756756756756757,0.9348571428571428
CID044525922,,,-0.049607959467976005,,,-0.106366147211337,-8.6,0.836363636363636,0.944390243902439
CID044525923,,,-0.050340740481758,,,-0.12470346195159898,-6.857139999999999,0.890909090909091,0.95327868852459
CID044525924,,,-0.046050832947236,,,-0.10885727851748299,-4.07143,0.71875,0.931736526946108
CID044525925,,,-0.05072019658708801,,,-0.137262192347307,-8.6,0.9189189189189192,0.90727969348659
CID044525926,,,-0.036549563670526,,,-0.116266459938424,-6.08571,0.617021276595745,0.83030303030303
CID044525927,,,-0.05451532209688301,,,-0.134374109565709,-6.5571399999999995,0.922077922077922,0.959859154929577
CID044525928,,,-0.04270998944286101,,,-0.111092339986156,-4.59,0.936619718309859,0.965137614678899
CID044525929,,,-0.04402503598625401,,,-0.10691041373315699,-4.8857099999999996,0.913875598086124,0.957142857142857
CID044525930,informer,informer,informer,,,-0.12236944572706102,-4.471430000000001,0.859375,0.947945205479452
CID044525931,,,-0.043729696380773994,,,-0.10340261585987598,-6.657139999999999,0.886792452830189,0.9525
CID044525932,,,-0.051506065331601,,,-0.126732122116473,-5.75714,0.8831168831168829,0.9516949152542372
CID044525933,,,-0.046403183935989016,,,-0.10264853996528098,-3.02857,0.918181818181818,0.958695652173913
CID044525934,,,-0.051234104515525986,,,-0.11296716132016899,-1.7,0.892857142857143,0.953658536585366
CID044525935,,,-0.045015022901639994,,,-0.13103720352177198,-6.18571,0.852459016393443,0.9467289719626172
CID044525936,,,-0.04001546165618,,,-0.12596400445430597,-8.985710000000001,0.8775510204081629,0.8935672514619879
CID044525937,,,-0.04625785374282598,,,-0.12107525323944296,-4.2285699999999995,0.933333333333333,0.963694267515924
CID044525938,,,-0.049619083403876996,,,-0.11711592199037697,-2.78571,0.942307692307692,0.911746031746032
CID044525939,,,-0.050327407728692,,,-0.123511312890927,-9.87143,0.92741935483871,0.961616161616162
CID044525940,,,-0.045945741307678,,,-0.11980560160089,-7.714289999999999,0.6842105263157889,0.92962962962963
CID044525941,,,-0.03672102795640301,,,-0.12719945972462302,-8.88,0.862595419847328,0.9486486486486492
CID044525942,,,-0.05473995041546301,,,-0.149565821562348,-3.9285699999999997,0.842105263157895,0.944927536231884
CID044525943,,,-0.044136181254501,,,-0.11763961863983496,-3.11429,0.947521865889213,0.968681318681319
CID044525944,,,-0.051812676630154014,,,-0.121988168146449,-3.9142900000000003,0.938566552901024,0.965868263473054
CID044525945,,,-0.047000952604587004,,,-0.11648473016371902,-7.38571,0.8988764044943821,0.954940711462451
CID044525946,,,-0.05065725344966201,,,-0.11984988186279098,-5.7,0.936842105263158,0.909965635738832
CID044525947,,,-0.04957470910464799,,,-0.13197828036915704,-6.5,0.944099378881988,0.967705382436261
CID044525948,,,-0.047735753859438006,,,-0.11286508617952803,-3.3,0.8888888888888891,0.9528925619834708
CID044525949,,,-0.05105840084151999,,,-0.108933631182468,-7.24286,0.86046511627907,0.948181818181818
CID044525950,,,-0.051745508249185015,,,-0.11505624595846603,-9.942860000000001,0.94478527607362,0.912538226299694
CID044525951,,,-0.050960852613455,,,-0.11502457216820902,-5.3,0.826923076923077,0.942713567839196
CID044525952,,,-0.056124696131923,,,-0.139809469461613,-8.985710000000001,0.0,0.8942528735632179
CID044525953,,,-0.048450365951984015,,,-0.10965708418476999,-8.68571,0.790697674418605,0.938378378378378
CID044525954,,,-0.04568122480112399,,,-0.10944930055689,-6.528569999999999,0.853658536585366,0.9469767441860458
CID044525955,,,-0.053028963697297,,,-0.11751452284049799,-6.028569999999999,0.9010989010989008,0.9
CID044525956,,,-0.052102271484866014,,,-0.12319025827987598,-12.7,0.890243902439024,0.8967741935483872
CID044525957,,,-0.04799901792916901,,,-0.108539683765466,-5.528569999999999,0.75,0.934104046242775
CID044525958,,,-0.05206068969326401,,,-0.11155213261908001,-6.971430000000001,0.753424657534247,0.93448275862069
CID044525959,,,-0.04694698886607801,,,-0.134704755062664,-2.52857,0.928,0.9618729096989972
CID044525960,,,-0.045358141990313,,,-0.105593920961546,-3.65714,0.932330827067669,0.9632258064516128
CID044525961,,,-0.04759004568853201,,,-0.122294336898915,-9.94571,0.891566265060241,0.953469387755102
CID044525962,,,-0.046251436772740004,,,-0.123912043278928,-8.42857,0.8723404255319149,0.95
CID044525963,,,-0.04783590180245601,,,-0.10425564217157303,-6.9,0.8758620689655171,0.950434782608696
CID044525964,,,-0.053139632766776995,,,-0.114665251357352,-5.62857,0.0,0.94622641509434
CID044525965,,,-0.05924943326360099,,,-0.14071307751373202,-4.74286,0.8348623853211009,0.94384236453202
