molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID044525934,,,-0.008718895103420997,0.729166666667,22,-0.15804627660330098,-13.831,0.95873786407767,0.953658536585366
CID044525935,,,-0.006914904738643002,0.75,54,-0.150048034598393,-19.6219,0.949704142011834,0.9467289719626172
CID044525936,,,-0.006138897981441997,0.755319148936,60,-0.14909843736653697,-25.8782,0.868965517241379,0.8935672514619879
CID044525937,,,-0.0076636929568809995,0.742268041237,40,-0.15301203267866703,-15.4154,0.970689655172414,0.963694267515924
CID044525938,,,-0.0078092249855469965,0.736842105263,34,-0.154825377853201,-18.6141,0.974320241691843,0.911746031746032
CID044525939,,,-0.008028933832123,0.736842105263,33,-0.154861928259316,-18.9125,0.9685185185185192,0.961616161616162
CID044525940,,,-0.006717441394518998,0.757894736842,66,-0.14863253618027697,-19.1982,0.921296296296296,0.92962962962963
CID044525941,,,-0.0058210876913829986,0.760416666667,68,-0.14835521038130398,-22.8334,0.951977401129944,0.9486486486486492
CID044525942,,,-0.007307367032313,0.726315789474,21,-0.159789012431757,-20.5031,0.946875,0.944927536231884
CID044525943,,,-0.00698292169864,0.736842105263,35,-0.15524424820278201,-14.6912,0.975920679886686,0.968681318681319
CID044525944,,,-0.008143253757740002,0.725274725275,20,-0.162434999013858,-19.963,0.972929936305732,0.965868263473054
CID044525945,,,-0.007317331101638999,0.739583333333,37,-0.15556790230793102,-23.76,0.9600938967136152,0.954940711462451
CID044525946,,,-0.007947074207265002,0.739583333333,38,-0.15325252063844103,-22.4451,0.972131147540984,0.909965635738832
CID044525947,,,-0.007241829770843998,0.767676767677,77,-0.136853749775719,-36.0763,0.9748520710059172,0.967705382436261
CID044525948,,,-0.007633425925933,0.762376237624,69,-0.13844113884382803,-37.3358,0.957920792079208,0.9528925619834708
CID044525949,,,-0.007778442941824996,0.7575757575759999,63,-0.13997200415853203,-41.6479,0.9514285714285708,0.948181818181818
CID044525950,,,-0.007990519525042998,0.7575757575759999,64,-0.14000803710293902,-38.3457,0.884745762711864,0.912538226299694
CID044525951,,,-0.007254974389278997,0.767676767677,75,-0.13791990391812603,-26.1698,0.943333333333333,0.942713567839196
CID044525952,,,-0.007292664454420001,0.747474747475,50,-0.14478990638501602,-38.7738,0.9550264550264548,0.8942528735632179
CID044525953,,,-0.007227196969694,0.75,53,-0.144958652665441,-37.3761,0.937037037037037,0.938378378378378
CID044525954,,,-0.006970945712904996,0.7575757575759999,62,-0.14029700888229002,-38.0239,0.95,0.9469767441860458
CID044525955,,,-0.007937087912088,0.752577319588,58,-0.14465680222925797,-44.1765,0.96046511627907,0.9
CID044525956,,,-0.008262257004002002,0.762376237624,70,-0.13917772589822802,-43.4325,0.871875,0.8967741935483872
CID044525957,,,-0.007227196969694,0.75,52,-0.146375914900061,-42.0721,0.930327868852459,0.934104046242775
CID044525958,,,-0.007911130409625001,0.76,67,-0.138610181776218,-42.2169,0.9308943089430892,0.93448275862069
CID044525959,,,-0.007336808373089001,0.744680851064,45,-0.15468899397981703,-15.2922,0.96875,0.9618729096989972
CID044525960,,,-0.007740950079821,0.7303370786519999,24,-0.16326889627803104,-16.7414,0.97027972027972,0.9632258064516128
CID044525961,,,-0.006674603174622,0.752688172043,59,-0.15265401335186102,-16.7078,0.958536585365854,0.953469387755102
CID044525962,,,-0.006778638020193,0.75,56,-0.148818066913019,-49.3744,0.9543010752688168,0.95
CID044525963,,,-0.008382809720331999,0.765306122449,71,-0.138788542910952,-11.2994,0.9547872340425532,0.950434782608696
CID044525964,,,-0.009068343781279,0.77,78,-0.13509841595887298,-12.4003,0.9487951807228922,0.94622641509434
CID044525965,,,-0.006939388083741999,0.782608695652,82,-0.127616035959488,-12.7306,0.9451612903225808,0.94384236453202
CID044525966,,,-0.006530242180844002,0.78021978022,81,-0.12934621534297797,-12.691,0.9623893805309732,0.95632183908046
CID044525967,,,-0.007360550599208999,0.782608695652,83,-0.12988511356975202,-20.5017,0.948484848484848,0.945971563981043
CID044525968,,,-0.006290754769924,0.8,98,-0.12364474401572798,-15.1542,0.8,0.9056910569105692
CID044525969,,,-0.007049633699638,0.784946236559,85,-0.128249639849587,-14.3947,0.977922077922078,0.9708439897698208
CID044525970,,,-0.007338933248153997,0.7894736842110001,91,-0.12487441890457297,-13.7949,0.970588235294118,0.9635782747603828
CID044525971,,,-0.006141902423817,0.787234042553,89,-0.127271726382433,-12.6105,0.973926380368098,0.9668604651162792
CID044525972,,,-0.005607148191617997,0.795698924731,95,-0.123013469792258,-12.0216,0.8775,0.901851851851852
CID044525973,,,-0.005804590495454999,0.795698924731,96,-0.12810400665446398,-21.3304,0.972312703583062,0.965349544072948
CID044525974,,,-0.007158175962527,0.833333333333,142,-0.09728146496864898,-26.3058,0.939716312056738,0.8818181818181821
CID044526068,,,-0.008311464654745,0.8777777777779999,301,-0.07135886067727903,-36.5174,0.957286432160804,0.952301255230126
CID044526069,,,-0.008446056307751002,0.873684210526,285,-0.074469975304557,-30.8448,0.9674329501915708,0.9605536332179928
CID044526070,,,-0.008398068901046,0.873563218391,278,-0.07444042908121898,-25.1183,0.908602150537634,0.864646464646465
CID044526071,,,-0.008778420208371,0.8723404255320001,275,-0.07454850532369697,-27.1821,0.924778761061947,0.931325301204819
CID044526072,,,-0.007650212652847999,0.8043478260870001,102,-0.10130513384326797,-24.6871,0.97360248447205,0.966666666666667
CID044526073,,,-0.008068486882854999,0.865168539326,252,-0.07702900436370098,-25.1229,0.912371134020619,0.9254901960784307
CID044526074,informer,informer,informer,0.8777777777779999,303,-0.07202068563253602,-26.763,0.974702380952381,0.967521367521368
CID044526075,,,-0.007665967900436003,0.8709677419349999,271,-0.07507171070108803,-31.0725,0.9648760330578507,0.958088235294118
CID044526076,,,-0.008114838258672999,0.863157894737,247,-0.08217313225533601,-27.9893,0.878048780487805,0.903896103896104
CID044526077,,,-0.007533505336819997,0.8695652173909999,268,-0.07835994179271905,-24.126,0.976648351648352,0.9696
CID044526078,,,-0.008297966027216,0.863157894737,248,-0.082791608442567,-31.3328,0.885,0.9127272727272728
CID044526099,,,-0.006696365620273001,0.7125,12,-0.15945941128853297,-44.023,0.935114503816794,0.8793650793650791
CID044526685,,,-0.01107590187591,0.858695652174,227,-0.096258322404398,-12.6341,0.9751461988304092,0.967977528089888
CID044526922,,,-0.008569710664389,0.88,315,-0.074799991158883,-22.3018,0.8,0.914905149051491
CID044527001,,,-0.005211628781328997,0.771428571429,79,-0.128318786792048,-18.01,0.972402597402597,0.965454545454545
CID044527361,,,-0.006424979321753,0.860465116279,233,-0.08078397160411799,-16.8797,0.9285714285714292,0.933333333333333
CID044527603,,,-0.007172506429776003,0.681318681319,8,-0.17628287194557102,-57.2526,0.96530612244898,0.958545454545455
CID044527657,,,-0.006176073320592001,0.858695652174,226,-0.08334973074506499,-14.386,0.9341085271317828,0.936312849162011
CID044528946,,,-0.006566048534785998,0.701030927835,11,-0.163070423853318,-40.2036,0.971760797342193,0.9648148148148148
CID044528968,,,-0.006759289759585998,0.6451612903230001,7,-0.18817175603160996,-50.3349,0.959715639810427,0.898989898989899
CID044529101,,,-0.006829424391454002,0.745098039216,47,-0.146739560506924,-48.108,0.971186440677966,0.964263322884013
CID044529112,,,-0.006942644709383998,0.722222222222,18,-0.15651745273583395,-34.016,0.972668810289389,0.965765765765766
CID044529114,,,-0.0069527018354660014,informer,informer,informer,-0.0,informer,0.914124293785311
CID044529220,,,-0.007083518170304998,0.757009345794,61,-0.14000919625471597,informer,0.910526315789474,informer
CID044529229,,,-0.006568818860448999,0.875,290,-0.07710537403937598,-19.4746,0.882352941176471,0.908695652173913
CID044529262,,,-0.007680241468662998,0.7425742574259999,41,-0.14484303214610303,-48.1452,0.9437086092715228,0.943
CID044529278,,,-0.007425562766352001,0.732673267327,25,-0.151719874959103,-51.4797,0.942176870748299,0.941836734693878
CID044529279,,,-0.007442153018867999,0.724489795918,19,-0.15551167360909599,-33.4467,0.891025641025641,0.9179856115107908
CID044529385,,,-0.0071010381204650004,0.9029126213590001,364,-0.05895121465210797,-14.3334,0.9698581560283692,0.9628664495114008
CID044529831,,,-0.005713880445804,0.787234042553,88,-0.130351974031724,-35.0937,0.970790378006873,0.963809523809524
CID044532102,,,-0.005962527855307002,0.825581395349,127,-0.103919435924001,-25.1193,0.963519313304721,0.956818181818182
CID044532297,,,-0.005817457789104001,0.8023255813950001,100,-0.11137327878428696,-13.4789,0.971571906354515,0.9647058823529407
CID044532432,,,-0.005786732929998,0.8571428571430001,222,-0.08286073880219597,-26.5888,0.9611872146118722,0.9558139534883722
CID044532433,,,-0.005440449970671001,0.833333333333,146,-0.096886986083293,-34.0249,0.9765193370165748,0.9694369973190352
CID044532438,,,-0.008028196820885,0.85,206,-0.09288515021106501,-46.3212,0.818181818181818,0.80952380952381
CID044532445,,,-0.007698289022377999,0.84,172,-0.09453251698274802,-57.069,0.969202898550725,0.962376237623762
CID044532446,,,-0.008503886555453,0.8383838383840001,161,-0.10099901764893694,-56.6449,0.9502923976608192,0.947222222222222
CID044532450,,,-0.007871460674174003,0.8367346938779999,156,-0.09579859888106304,-27.839,0.963983050847458,0.9066666666666672
CID044532477,,,-0.007173556396430001,0.834951456311,148,-0.09953185021942001,-42.8724,0.9472049689440992,0.945192307692308
CID044532478,,,-0.007362487229492003,0.833333333333,141,-0.106228508956439,-39.3639,0.9375,0.938709677419355
CID044532480,,,-0.005996251378669,0.851485148515,208,-0.09262291199371399,-44.2416,0.976123595505618,0.968937329700272
CID044532526,,,-0.004296557956148,0.7951807228919999,94,-0.11060075497539404,-22.1642,0.9508670520231208,0.8888888888888891
CID044532531,,,-0.007923068280143003,0.7659574468089999,73,-0.13354828966530405,-42.2922,0.9776902887139108,0.9706940874035992
CID044532639,informer,informer,informer,0.8782608695649999,305,-0.07369956126107903,-43.2533,0.968045112781955,0.961224489795918
CID044532683,,,-0.008159865693618998,0.767676767677,76,-0.145888031163612,-42.4527,0.95771144278607,0.952697095435685
CID044532690,,,-0.007153726373062001,0.827272727273,132,-0.10951938973237496,-49.4947,0.942953020134228,0.942424242424242
CID044532712,,,-0.008264847512034997,0.744680851064,46,-0.15365118802647704,-58.9503,0.977027027027027,0.97
CID044532720,,,-0.005351202321721997,0.8705882352940001,269,-0.07772243686940697,-31.4984,0.9356060606060608,0.937362637362637
CID044532737,,,-0.005365006922494999,0.80412371134,101,-0.102180387714292,-13.6102,0.9478527607361958,0.8870748299319731
CID044532978,,,-0.006683895921233002,0.79012345679,93,-0.11644865695418102,-31.8352,0.9737654320987652,0.8484848484848492
CID044532997,,,-0.009100586419762,0.8823529411759999,320,-0.07043665314037703,-7.34041,0.8,0.9119496855345908
CID044535870,,,-0.008144088071723999,0.9,359,-0.06510056254168299,-30.9278,0.975,0.967887323943662
CID044536075,,,-0.009340621352257,0.9,357,-0.06121269927388098,-28.3005,0.967054263565891,0.96013986013986
CID044571415,,,-0.008490378811252,0.8679245283020001,259,-0.08077716042201497,-18.517,0.949101796407186,0.946478873239437
CID044578252,,,-0.006784322678848001,0.879120879121,311,-0.067872852307572,-19.6835,0.967924528301887,0.961092150170648
CID044578566,,,-0.006867947445230001,0.8901098901100001,339,-0.06224804977484896,-5.76575,0.909574468085106,0.924503311258278
CID044578630,,,-0.008633386569725001,0.757894736842,65,-0.13382175519529196,-10.3896,0.920560747663551,0.929192546583851
CID044578709,,,-0.008505797101454,0.8181818181820001,113,-0.10846184996464496,-27.7038,0.932539682539683,0.878048780487805
CID044591552,,,-0.006831085060255,0.8414634146340001,175,-0.09596434846432296,-41.7094,0.886153846153846,0.913793103448276
CID044591845,,,-0.007139173933124,0.826923076923,131,-0.09465030986509498,-30.1632,0.8625,0.9477064220183492
CID044592364,,,-0.006808169069353999,0.839622641509,170,-0.09088226986959899,-34.7954,0.9676806083650192,0.9608247422680408
CID044592502,,,-0.00710064146594,informer,informer,informer,informer,informer,0.913450292397661
CID045269578,,,-0.0063889478025219975,0.811764705882,108,-0.10458529561705499,-2.9767,0.914141414141414,0.925974025974026
CID045270417,,,-0.0062626573426590015,0.83950617284,168,-0.090921856243345,-14.1196,0.959905660377358,0.954761904761905
CID045271243,,,-0.005864520202023002,0.786516853933,87,-0.11586812030850702,-7.309,0.8875,0.9705426356589152
CID045271244,,,-0.0059607480641910016,0.8369565217389999,157,-0.09281564620506903,-7.96203,0.977572559366755,0.970466321243523
CID045271247,,,-0.005343983602617999,0.847826086957,195,-0.083986972346933,-6.0743,0.9655870445344128,0.95884476534296
CID045272980,,,-0.007587006073647998,0.844444444444,181,-0.08576995214442898,-13.4046,0.852631578947368,0.937016574585635
CID045272982,,,-0.006055799941946001,0.83908045977,166,-0.091154912783607,-28.4938,0.8763157894736842,0.8995024875621891
CID045480848,,,-0.007305913978514001,0.828282828283,134,-0.09779973389338797,,0.9763231197771592,0.9691056910569108
CID045481463,,,-0.007192332641402999,0.826530612245,129,-0.10044058294696798,,0.960280373831776,0.9552941176470592
CID046214650,,,-0.008891448098340998,0.875,293,-0.075743339632488,-8.24239,0.97275641025641,0.9106666666666672
CID046215644,,,-0.006545924736922996,0.875,289,-0.07315925407726401,-20.7943,0.9633620689655172,0.906349206349206
CID046215814,,,-0.007339848044753997,0.8625,244,-0.07931553432837199,-21.143,0.8854838709677421,0.913095238095238
CID046215816,,,-0.008200075287031004,0.828571428571,135,-0.09828823064270302,-13.6726,0.924107142857143,0.833333333333333
CID046886665,,,-0.005334822560393,0.885714285714,330,-0.06567839151117698,-12.9024,0.977088948787062,0.91505376344086
CID046927597,,,-0.008350974582891,informer,informer,informer,-66.0596,informer,0.8949152542372879
CID046927672,,,-0.008713095238096998,0.743119266055,42,-0.201886681459734,-65.0927,0.94620253164557,informer
CID049798353,,,-0.006721153846145002,0.922222222222,393,-0.04850103348493699,-8.86335,0.973015873015873,0.9659701492537308
CID049862644,,,-0.008622331643030999,0.9,358,-0.06353809094394898,-41.9567,0.8,0.8
CID049862783,,,-0.008241614635106,0.8738738738740001,288,-0.07787294797372298,-65.3726,0.8859375,0.8
CID051354036,,,-0.007760077813936002,0.833333333333,139,-0.09596060380107801,-14.686,0.913265306122449,0.866666666666667
CID051354327,,,-0.008670256606498998,0.8571428571430001,220,-0.08345981904628696,-23.2788,0.859090909090909,0.885106382978723
CID051354328,,,-0.008771339712921999,0.833333333333,143,-0.09523826836980501,-11.3034,0.956852791878173,0.896174863387978
CID051354901,informer,informer,informer,0.8571428571430001,221,-0.08369811872443096,-12.6524,0.955958549222798,0.9512820512820508
CID051355190,,,-0.00824007808582,0.8317757009350001,138,-0.09401244953310997,-14.6082,0.84375,0.87037037037037
CID051356289,,,-0.007106304293890002,0.8,99,-0.11445967861865997,-36.1541,0.9744744744744742,0.91214953271028
CID051356852,,,-0.006894474153289001,0.9080459770110001,376,-0.05776693958151696,-15.8007,0.929166666666667,0.876666666666667
CID051356853,,,-0.006642725901541001,0.8953488372089999,348,-0.06136680365033804,-18.8515,0.8842105263157891,0.85
CID051356854,,,-0.006388010540191998,0.898876404494,355,-0.061925074254008006,-15.0438,0.971666666666667,0.909722222222222
CID051356855,,,-0.006642725901541001,0.9080459770110001,377,-0.05562084240200395,-10.1398,0.941780821917808,0.8840579710144929
CID051356856,,,-0.009008846166273997,0.873563218391,281,-0.07653884503508197,-9.25849,0.949404761904762,0.888
CID051357138,,,-0.007874717975383002,0.8602150537630001,231,-0.08163579033885694,-9.3613,0.9440789473684208,0.8861111111111108
CID051357696,,,-0.008234489200386998,0.8571428571430001,225,-0.08369811872443096,-11.1532,0.978426395939086,0.916417910447761
CID051357954,,,-0.008467290676541,0.8679245283020001,260,-0.07826780398704197,-28.8795,0.9778067885117492,0.915625
CID053245731,informer,informer,informer,0.923913043478,394,-0.04850628021773802,-18.956,0.9589371980676328,0.953846153846154
CID053317178,,,-0.008612378411195002,0.90243902439,362,-0.057479499841206996,-12.9992,0.9401408450704232,0.940625
CID053322416,,,-0.007833645011115,0.8915662650599999,341,-0.06331756915756503,-11.6876,0.9182692307692312,0.927388535031847
CID053466728,,,-0.015628843402193997,0.8367346938779999,155,-0.09095312982030504,-25.695,0.953038674033149,0.949333333333333
CID053466951,,,-0.015003802764774001,0.826923076923,130,-0.09541306112334098,-55.0914,0.8896103896103901,0.855172413793103
CID053467178,informer,informer,informer,0.834951456311,149,-0.092863093835533,-54.3129,0.969750889679715,0.962745098039216
CID053467392,,,-0.019121990369186,informer,informer,informer,informer,informer,informer
CID053467617,,,-0.014652698198703002,0.843137254902,179,-0.08974837094667298,-25.2746,0.978036175710594,0.970992366412214
CID053469448,,,-0.020002471114670996,0.8058252427179999,104,-0.10295287198918403,-25.1425,0.8735294117647059,0.897916666666667
CID053469449,,,-0.020771566896699997,0.846153846154,186,-0.08619068037780298,-53.051,0.93359375,0.935955056179775
CID053469453,,,-0.018439064558607,0.841584158416,177,-0.08722002327629602,-47.0603,0.880851063829787,0.844444444444444
CID053469634,,,-0.014213312475888997,0.859813084112,229,-0.07933480392394501,-62.7913,0.978149100257069,0.916161616161616
CID053469824,,,-0.014545458701389,0.8235294117649999,123,-0.09722893348078401,-48.5115,0.974085365853659,0.911538461538462
CID056670156,,,-0.007214317006909,informer,informer,informer,informer,informer,0.940314136125654
CID056673516,,,-0.008226335817344003,informer,informer,informer,-8.3,informer,informer
CID056673950,,,-0.01416277529393,0.8877551020409999,335,-0.07773708577196102,-16.4876,0.958128078817734,0.953086419753086
CID056680318,,,-0.00785019491656,0.745454545455,48,-0.162340925907462,-25.3691,0.962882096069869,0.956653992395437
CID056683489,,,-0.007983523044544,0.747747747748,51,-0.17020766038078,-53.7275,0.977631578947368,0.9706185567010308
CID057345685,,,-0.017485868688798003,0.878787878788,310,-0.08430068333194499,-22.4859,0.9755043227665708,0.9683333333333328
CID057391365,,,-0.016505319504844997,0.782608695652,84,-0.124307209779044,-7.38216,0.978535353535354,0.916543209876543
CID057394915,,,-0.008141498062841,0.84,171,-0.090948735035245,-25.1742,0.847058823529412,0.8736842105263158
CID057396625,,,-0.01818056137412,0.858695652174,228,-0.09191615683428199,-9.98026,0.9764542936288092,0.969354838709677
CID057396626,,,-0.015776569372259998,0.8152173913040001,110,-0.10957923634472697,-9.81469,0.9260869565217392,0.932142857142857
CID057396627,,,-0.016294154144350998,0.86170212766,237,-0.090951584539298,-9.05943,0.883333333333333,0.91043771043771
CID057398391,,,-0.017130180531338,0.846153846154,190,-0.097822741892996,-9.8412,0.973354231974922,0.966371681415929
CID057398392,,,-0.016768459610568,0.846153846154,188,-0.09901536994839098,-18.9426,0.962555066079295,0.9564885496183207
CID057400063,,,-0.010630240630230001,0.766666666667,74,-0.13223163041640298,-13.8555,0.978481012658228,0.971356783919598
CID057401865,informer,informer,informer,0.86170212766,236,-0.09063773633581301,-16.1093,0.9591346153846152,0.954032258064516
CID057401867,,,-0.017790484504594,0.847826086957,196,-0.09883354577217199,-14.3335,0.972222222222222,0.965243902439024
CID057403576,,,-0.017367791564526003,0.846153846154,189,-0.099720115226136,-9.18452,0.965163934426229,0.958394160583942
CID057403579,,,-0.012199191151995002,0.7894736842110001,90,-0.12049648974566399,-11.0849,0.9618834080717492,0.902702702702703
CID060150509,,,-0.010369997926589,0.7979797979800001,97,-0.11110295232539596,-10.1332,0.919047619047619,0.928301886792453
CID066561010,,,-0.015230179389314,0.854368932039,212,-0.085484434067651,-22.7592,0.915841584158416,0.926451612903226
CID066561013,,,-0.019229990939277998,0.8383838383840001,164,-0.08865724592976995,-44.1462,0.977864583333333,0.9157622739018092
CID066561090,,,-0.018629563492063003,0.846153846154,187,-0.08898694766256698,-45.6772,0.9405594405594409,0.940932642487047
CID070683337,,,-0.015145878019874,0.8823529411759999,317,-0.08114235147498602,-7.7812,0.81,0.917391304347826
CID070683338,,,-0.013296328671326,0.862745098039,246,-0.08465253195003099,-20.736,0.8769230769230769,0.9009523809523812
CID070685440,,,-0.016038438902156,0.878787878788,308,-0.08563221596651299,-13.5698,0.8756756756756758,0.955118110236221
CID070685442,,,-0.011965182186229998,0.82,116,-0.10876146655433801,-14.4302,0.975574712643678,0.9684210526315792
CID070691776,,,-0.015569601945662,0.8823529411759999,322,-0.08376241706897702,-20.1557,0.886567164179104,0.914285714285714
CID071451677,,,-0.009425979262672999,0.862745098039,245,-0.080148216222013,-47.9732,0.9505813953488372,0.947465437788018
