molid,bglf4_c_s_1,bglf4_c_l_1,bglf4_c_w_1,bglf4_p_s_1,bglf4_p_l_1,bglf4_p_w_1,pknb_c_s_1,pknb_c_l_1,pknb_c_w_1,pknb_p_s_1,pknb_p_l_1,pknb_p_w_1
5329854,informer,informer,informer,0.8068181818179999,157,-0.558958380736911,informer,informer,informer,0.845238095238,202,-0.13526075763170803
9901964,informer,informer,informer,0.796610169492,36,-0.549139372426583,informer,informer,informer,0.845238095238,204,-0.13889872578385198
57399798,informer,informer,informer,0.814814814815,102,-0.5362971852394871,informer,informer,informer,0.8490566037739999,161,-0.14063770063126502
44532204,informer,informer,informer,0.83950617284,147,-0.44884615276530615,informer,informer,informer,0.858695652174,248,-0.11750211179010399
44418539,informer,informer,informer,0.893617021277,280,-0.40257179199178983,informer,informer,informer,0.863157894737,197,-0.11363617195433298
25218614,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer,informer
6539361,informer,informer,informer,0.8235294117649999,144,-0.6918123114884782,informer,informer,informer,0.44117647058799997,2,-0.37524050767995504
766949,informer,informer,informer,0.868686868687,262,-0.4198975887332051,informer,informer,informer,0.873786407767,245,-0.08389673544555501
16048303,informer,informer,informer,0.788235294118,85,-0.562756872957086,informer,informer,informer,0.885416666667,283,-0.09305424649518493
44397010,informer,informer,informer,0.9029126213590001,347,-0.31927615412203997,informer,informer,informer,0.658536585366,29,-0.18228952514337
